ObjectID,GlobalID,Initials,CollDate,FieldCrew,SiteName,County,Comment_OpenText,WindSpeed,CloudCover,HabitatType,eDNA_Smpl,RandomNum_ID,Number of ticks found,SampleID,eDNA_SmplID,Coord_X,Coord_Y,RecCheck
61,859485e1-c75a-4d14-9312-6b384fbacebc,CH,7/6/2021,"Xu,Lee,Uruchima", ,Ford,,Gentle B
62,ca5e1315-a3d9-4fbf-83c2-2d1d0e77d90b,HK,7/6/2021,"Kopsco,Iacaruso", ,Champaign,,Light Breeze
63,ebef1e46-8af2-4f12-a09a-cad2bb827edf,NJ,7/6/2021,"Kopsco,Iacaruso", ,Champaign,,Light Breeze
64,13a03829-b39d-4d0c-8f01-89a6412ba9d5,NJ,7/6/2021,"Kopsco,Iacaruso", ,Champaign,,Light Breeze
65,f4468248-913a-4ac4-875b-4564a8c4e190,CH,7/6/2021,"Xu,Uruchima,Lee", ,Ford,,Mod Bre
66,b5506d5c-8796-4bc7-95c5-54967669b434,CH,7/6/2021,"Lee,Uruchima,Xu", ,Ford,"

",Mod Bre
67,180ed18a-3e1c-479f-b901-695fba83c772,CH,7/6/2021,"Uruchima,Lee,Xu", ,Champaign,,Light Air
68,a207ac27-6b86-4fab-85fd-fa646cd3c0e6,CH,7/6/2021,"Lee,Uruchima,Xu", ,Champaign,,Light Air
69,cbaa915c-06b6-4ede-89bc-ca2e4ae539ea,CH,7/6/2021,"Xu,Uruchima,Lee", ,Champaign,,Light Breeze
70,ee2d6fef-73e4-42ea-aaee-914a97c76be6,EN,7/19/2021,"Tinoco,Lee,Uruchima", ,Champaign,,Calm
71,ab259cac-f48f-4c19-b0e2-af753552d1eb,JT,7/19/2021,"Lee,Uruchima,Tinoco", ,Champaign,,Calm
72,80d682db-90d3-43b9-a8b2-bfa493ef4cc2,EN,7/19/2021,"Tinoco,Lee,Uruchima", ,Champaign,,Calm
73,0dfa9102-7150-46a0-a191-038f5d89ef05,CC,7/19/2021,"Tinoco,Uruchima,Lee", ,Champaign,,Calm
74,0cd6d1af-71e9-4339-88fb-be7c0b9231d6,HK,7/19/2021,"Kopsco,Doran,Xu", ,Ford,,Light Breeze
75,ec25924a-0f56-43b6-9335-edfd06242c6c,HK,7/19/2021,"Kopsco,Xu,Doran", ,Ford,,Light Breeze
76,d75b6904-350a-4019-8902-998b65d02d30,CH,7/19/2021,"Doran,Kopsco,Xu", ,Champaign,,Light Air
77,ee1df43c-f3f2-41c3-86b7-3f4871a288c7,CH,7/19/2021,"Doran,Kopsco,Xu", ,Champaign,,Light Air
78,1bcb840f-14e3-479f-bcfc-85dafd97b1a8,CH,7/19/2021,"Doran,Kopsco,Xu", ,Champaign,,Light Air
79,24de914b-64ab-4204-9133-c4b7393e6d74,DO,7/20/2021,"Doran,Xu,Kopsco", ,Ford,,Calm
80,4dc07521-d204-4bc3-aada-34a51bac76b0,CH,7/28/2021,"Xu,Lee,Uruchima,Tinoco", ,Perry,,Light Air
81,08432ec4-7205-483d-98e3-60bfbd3d540b,CH,7/28/2021,"Lee,Tinoco,Xu,Uruchima", ,Perry,Tick bomb! All larvae ,Calm
82,9575b4d5-dada-40c0-a515-03eeb4fff943,JT,7/28/2021,"Lee,Tinoco,Uruchima", ,,,Calm
83,208a5b7f-69f2-4777-a9d7-8c7e3265f03e,JT,7/28/2021,"Lee,Tinoco,Uruchima,Xu", ,Hamilton,"2 adults, 1 nymph & a tick bomb so very rough estimate ",Calm
84,859eb97e-5269-49d9-88bc-af0dd08f68c0,JT,7/28/2021,"Lee,Tinoco", ,Hamilton,Mixture of lone stars & dog ticks,Calm
85,ed432b69-5bdb-4bfa-bd56-dd901d15e2a3,CC,7/29/2021,"Lee,Uruchima,Tinoco,Xu,Kopsco", ,Hamilton,,Calm
86,a57384cc-0859-4399-ae24-7e17bf150295,CC,7/29/2021,"Kopsco,Tinoco,Lee,Uruchima,Xu", ,Perry,,Calm
87,4444afaf-4c78-4ed8-930e-7372318a27d1,CC,7/29/2021,"Lee,Tinoco,Uruchima,Kopsco,Xu", ,Jefferson,,Calm
88,1244afea-bd19-4bbc-a8ad-48dc21ee4e38,HK,7/29/2021,"Chakraborty,Kopsco", ,Pope,Larry Frye property,Calm
89,fe0dac08-5f91-4e6d-bb51-5242056ee59a,HK,7/29/2021,"Chakraborty,Kopsco", ,Pope,,Calm
90,10e9c25b-cc18-4970-bc39-4f2bb2e1747e,CH,7/29/2021,"Xu,Uruchima,Tinoco,Lee", ,Jefferson,,Calm
91,f861e2fe-9343-4ca6-884a-3a052fbad870,CH,7/29/2021,"Lee,Uruchima,Tinoco,Xu", ,Jefferson,,Calm
92,bad61a8f-f024-4f37-a3df-84619ea7c42f,CC,7/29/2021,"Lee,Uruchima,Tinoco,Xu", ,Williamson,,Calm
93,0a49fdb4-3d88-4e6a-8eb7-649c6bba84a9,HK,7/29/2021,"Chakraborty,Kopsco", ,Pope,Frye property,Light Air
94,2127a490-e1cc-4409-96de-7dc9ce159b73,HK,7/29/2021,"Chakraborty,Kopsco", ,Pope,,Light Air
95,780e3086-142d-4ca9-975d-28e15394d3d1,HK,7/29/2021,"Chakraborty,Kopsco", ,Pope,,Calm
96,9e4f9643-1c13-42c1-9ccb-b8a3e33eec28,CC,7/29/2021,"Lee,Uruchima,Tinoco,Xu", ,Williamson,,Calm
97,058bae60-ba09-4993-8992-3bccee116d03,CC,7/29/2021,"Lee,Uruchima,Xu,Tinoco", ,Williamson,Too many. tick bombs :(,Light Air
98,0872cb08-fa70-4256-bc91-7b8ca58178d0,HK,7/29/2021,"Chakraborty,Kopsco", ,Pope,,Calm
99,f43d5bd5-91de-40db-9a1a-adf5b39624ca,CH,7/29/2021,"Uruchima,Xu,Tinoco,Lee", ,Williamson,,Light Air
100,3fff5422-48d4-45a7-8944-339521fd47ac,JT,7/29/2021,"Lee,Tinoco", ,Jackson,,Calm
101,982a77bc-e7ff-4d40-8ba9-a362fea66202,JT,7/29/2021,"Lee,Tinoco", ,Jackson,,Calm
102,b09b9abe-eb16-46c4-9889-656fa41d7ac0,HK,8/2/2021,"Kopsco,other", ,Champaign,,Calm
103,7d1492b7-3f8b-4b9c-9bca-b79824c5718f,HK,8/2/2021,"Kopsco,other", ,Champaign,,Calm
104,b864c6ae-0c51-4545-aecd-325699dd2c94,HK,8/3/2021,"Kopsco,other", ,Champaign,,Light Air
105,e5db169c-97a4-4ad8-9206-95771c484c35,JT,8/3/2021,"Lyons,Tinoco", ,Champaign,,Calm
106,bca0e6c4-d531-4e7f-bbf9-6ba5f30579b7,JT,8/3/2021,"Lyons,Tinoco", ,Champaign,,Calm
107,61772d44-4150-4582-8b04-103d3f5ecc12,JT,8/3/2021,"Lyons,Tinoco", ,Champaign,,Calm
108,988f443c-5b5b-4f39-8cbb-2d3823c13078,LE,8/3/2021,"Lyons,Tinoco", ,Champaign,,Light Air
109,d1c3eb4d-32e0-48c9-b88a-92df6eb3ac04,LE,8/3/2021,"Tinoco,Lyons", ,Champaign,,Light Air
110,0a4561fc-e1cc-4f4e-be3f-9a6e7fc7dc22,LE,8/3/2021,"Lyons,Tinoco", ,Champaign,,Light Air
111,88dc097e-f841-4daa-b056-80b6c8d24134,HK,8/3/2021,"Kopsco,other", ,Ford,,Calm
112,38781da4-d657-4ced-bbe1-a2000abdfaca,HK,8/3/2021,"Kopsco,other", ,Ford,,Calm
113,15ced5be-7829-439a-b7c7-e73d8fc79c36,EN,9/2/2021,"Tinoco,Uruchima", ,Champaign,About a quarter of the transect was mowed down,Light Air
114,e7d369c7-dc5e-4a8b-8058-71548b002f9b,JT,9/2/2021,"Uruchima,Tinoco", ,Champaign,,Calm
115,7ec0a45e-0a0e-4642-bd3c-6ba1063c52c7,JT,9/2/2021,"Tinoco,Uruchima", ,Champaign,,Calm
116,a578a030-8c17-4187-9499-337e2a321e7b,JT,9/2/2021,"Uruchima,Tinoco", ,Champaign,,Calm
117,9781625b-fa6e-49af-b9c2-c30fb3a6ae4a,EN,9/2/2021,"Uruchima,Tinoco", ,Champaign,,Light Air
118,0568c044-bd1d-47a5-90e5-07a667384f5d,EN,9/2/2021,"Uruchima,Tinoco", ,Champaign,,Light Air
119,5b95908a-1d60-41e8-a20c-c2151750f995,HK,9/3/2021,"Kopsco,other", ,Ford,,Gentle B
120,c26c74f4-12c7-4682-83f1-b18acce608e2,HK,9/3/2021,"Kopsco,other", ,Ford,,Gentle B
121,e7364de7-68fc-45ae-8b5b-15a74679c275,HK,9/3/2021,"Kopsco,other", ,Ford,,Gentle B
122,45f6ecec-6fa8-42f0-b7b5-e3fe0ead228a,EN,9/16/2021,"Uruchima,Tinoco", ,Champaign,,Light Air
123,c68fbab7-8d5e-4ff8-a70f-2d50922b8298,EN,9/16/2021,"Uruchima,Tinoco", ,Champaign,,Light Air
124,cd22ab1c-72a4-42a9-9c1c-9cf60c95ad6b,EN,9/16/2021,"Uruchima,Tinoco", ,Champaign,,Light Air
125,c93b41ad-918e-4098-94f5-926aab2a9767,HK,9/16/2021,Kopsco, ,Ford,,Light Breeze
126,bffa481d-c875-489c-99bd-abadd95eaaf9,EN,9/16/2021,"Uruchima,Tinoco", ,Champaign,,Light Air
127,8715f756-c22a-4521-ac83-2d8e50dd8d5f,HK,9/16/2021,Kopsco, ,Ford,,Light Breeze
128,73712ad2-8e4d-40ca-b916-7747971a227b,HK,9/16/2021,Kopsco, ,Ford,,Light Air
129,c50fa51f-e988-4974-9d67-abbe3e80b710,EN,9/16/2021,"Uruchima,Tinoco", ,Champaign,Forgot to input data until after we left ,Light Air
130,0d31b258-da24-483f-9bc6-540029f57d72,EN,9/16/2021,"Tinoco,Uruchima", ,Champaign,Forgot to input until after we left ,Light Air
131,72339529-b70d-402c-8aa3-b3f59f7fcc27,HK,9/16/2021,Kopsco, ,Champaign,,Light Breeze
132,81c6049b-81b8-4a4a-b8f8-cb1db7f798e8,HK,9/16/2021,Kopsco, ,Champaign,,Light Air
133,9fc32948-6a52-40d1-92cc-fcb54c778f9a,HK,9/16/2021,Kopsco, ,Champaign,,Light Air
134,5f9ddd06-30bb-4358-8494-0a67704b6f8b,LE,9/17/2021,"Lyons,Chakraborty", ,OtherCounty,Farmer study with Sulagna,Gentle B
135,a7f3c5c9-8b77-44d3-8ca2-5ea7acf1ca97,LE,9/17/2021,"Chakraborty,Lyons", ,OtherCounty,,Gentle B
136,1267a467-30fb-40ad-93b9-e737edc63624,LE,9/20/2021,"Chakraborty,Lyons", ,OtherCounty,,Fresh Breeze
137,1c5edcec-d4c3-4afc-9bc8-df3f96e2eebf,LE,9/27/2021,"Chakraborty,Lyons", ,OtherCounty,,Gentle B
138,a049822b-abc1-4114-888d-745498f79757,LE,9/27/2021,"Chakraborty,Lyons", ,OtherCounty,,Mod Bre
139,ddee2153-db06-4f3b-906e-71a5e55a838e,LE,9/27/2021,"Chakraborty,Lyons", ,OtherCounty,,Mod Bre
140,1ebc400e-dfea-460e-8cca-cfa153eae1f1,LE,9/27/2021,"Chakraborty,Lyons", ,OtherCounty,,Gentle B
141,c188248a-4b21-4503-bada-ec72e7246fd9,LE,9/27/2021,"Chakraborty,Lyons", ,OtherCounty,,Gentle B
142,96609df4-04a5-4446-bc61-577cd2f1d3ef,EN,10/1/2021,"Lee,Uruchima", ,Champaign,,Light Air
143,1fa095a9-f494-4ee3-948c-82547aa3a334,EN,10/1/2021,"Lee,Uruchima", ,,,Light Air
144,3efe98a2-51fb-4a9c-81b0-c5a6127d069a,EN,10/1/2021,"Uruchima,Lee", ,Champaign,,Calm
145,ee3c2e90-e7dd-45f1-b76e-c3c952113ce8,CC,10/1/2021,"Lee,Uruchima", ,Champaign,,Light Breeze
146,898711a4-5f3a-478e-9870-19f113eadbb4,CC,10/1/2021,"Lee,Uruchima", ,Champaign,,Light Air
147,0f7c063f-2a96-48ef-9818-8b39557553ea,CC,10/1/2021,"Lee,Uruchima", ,Champaign,,Calm
148,fb00557e-1966-4ca7-83dd-82b602da6793,HK,11/4/2021,Kopsco, ,Champaign,,Calm
149,f3347156-4105-48f0-ae8f-aad64ff1530e,HK,11/4/2021,Kopsco, ,Champaign,,Calm
150,4bf88710-4fc9-4b4e-84cf-a89962741e6c,HK,11/4/2021,Kopsco, ,Champaign,,Calm
151,70a9927c-b721-4f06-9ea9-2ae802f44489,HK,11/4/2021,Kopsco, ,Champaign,,Calm
152,74d5bc85-51dd-4348-95c4-7b543e8322a3,HK,11/4/2021,Kopsco, ,Champaign,,Calm
153,a966ba78-dc15-4d41-8936-cc8b9a381ed4,HK,11/4/2021,Kopsco, ,Champaign,,Calm
